author,updated_at,like_count,text,public
@Santidiegoysebas,2024-03-31T06:35:34Z,0,Viva México 🎉🎉🎉🎉🎉,True
@RemorseFuls,2024-03-31T06:35:30Z,0,Least it was 8th round 🤷🏽‍♂️ I can’t even defend em least he lasted as he could smh,True
@calvinpasaol9879,2024-03-31T06:35:28Z,0,Romero😂😂😂😂,True
@worldwanderer5155,2024-03-31T06:35:22Z,5,"Cruz vs Tank II, PLEASE!!!",True
@CristhianAcosta-ln7cc,2024-03-31T06:35:16Z,0,Con todo respeto se veía venir eso soy mexicano el pitbull es.mejor quisiera ver al.pitbull vs hanney,True
@ArnelAboy-ps3mo,2024-03-31T06:35:07Z,0,Who is chuwawa now😂😂😂😂,True
@obadiahnehemiah1049,2024-03-31T06:34:56Z,0,This is the True Champ ..tank rematch will end tank,True
@MrKALIFER,2024-03-31T06:34:52Z,0,Pitbulls eres un super campeón y a seguir adelante,True
@MrGalicia07,2024-03-31T06:34:50Z,0,Ya eres un super chingon. Tu representas el boxeo Mexicano ahora Pitbull cruz 🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽,True
@AlejandroMoysesHeroldArg-oq3br,2024-03-31T06:34:46Z,1,Cuando fue esa pelea que alguien me lo diga,True
@AuditingAmerica,2024-03-31T06:34:43Z,1,"""viva mexico""",True
@arvinunarce6677,2024-03-31T06:34:42Z,1,Pitbull vs chihuahua😅😅,True
@hectormiller4449,2024-03-31T06:34:34Z,0,Rolly Romero es demasiado frágil.,True
@lillotto4367,2024-03-31T06:34:33Z,1,That was a fight night combo at the end 😂😂,True
@thenyxlevelplay5273,2024-03-31T06:34:23Z,1,"Damn, Im glad Isaac the real champ destroyed Rolly the talky",True
@damianduran3223,2024-03-31T06:34:21Z,2,Viva Mexico,True
@Ramz_-iu7sd,2024-03-31T06:34:16Z,10,"And this is why a lot of Americans avoid the Mexican style , if you go toe to toe you are in for a treat",True
@jesuscardenas6691,2024-03-31T06:34:13Z,1,🤫🤫 silencio 🇲🇽,True
@javierrueda7954,2024-03-31T06:34:08Z,0,Se le Veia El Miedo En La Mirada Al Rollyyyyyto Ha Ternurita jajajaja jajajaja jajajaja,True
@nelsonmontano2563,2024-03-31T06:33:53Z,0,Clase turquiada le pegaron 😂😂,True
@Sideline_Niji3,2024-03-31T06:33:43Z,1,Rolly needs to hang it up 😂 that boy is actually sorry af 💯😅,True
@jhonreve,2024-03-31T06:33:40Z,1,Grabe sinakmal,True
@adegarBarrios-hn5rs,2024-03-31T06:33:27Z,1,Buena la del pitbull haci se le cierra la boca a los bones🎉,True
@GUTIERREZ0701,2024-03-31T06:33:18Z,2,Hahaa WE JUST SAY THAT HOMIE RETIREMENT,True
@ubecfun3010,2024-03-31T06:33:07Z,0,Chihuahua romero😂😂😂,True
@user-tv1gf6zo4p,2024-03-31T06:33:06Z,0,JAJAJAJAJAJ COBRO COMO AGUINALDO EN DICIEMBRE,True
@chenot191,2024-03-31T06:33:03Z,1,Rolly is a dancing queen🤣😂😁,True
@christianborlagdan4445,2024-03-31T06:33:02Z,0,askal vs pitbull.,True
@GijohnBilloso,2024-03-31T06:32:55Z,0,haha pitbull dbest,True
@juliomoralesgarcia7278,2024-03-31T06:32:41Z,1,Viva mexico se le quito lo ablador,True
@mp6697,2024-03-31T06:32:30Z,0,Rolly needs to quit boxing,True
@JoeGarcia-cg1pp,2024-03-31T06:32:28Z,0,I honestly think the ref did good cruz was bout to almost kill boy😂,True
@RogerBegino-mi2nl,2024-03-31T06:32:24Z,0,Rematch Isaac pitbull vs Davis,True
@michaelrenteria1993,2024-03-31T06:32:20Z,0,"U GOOOOOT TO BE KIDDING ME! Lol
Who let this man start boxing? How did he even get a fight with Davis? 😂",True
@chupapimuneno7350,2024-03-31T06:32:16Z,0,🇲🇽 🇲🇽,True
@baltazarcortez7328,2024-03-31T06:32:00Z,0,Never seen a chihuahua maul a mf this bad😅,True
@cuteypie1486,2024-03-31T06:32:00Z,0,Tank vs pitbull again,True
@LuisLopez-yw1yi,2024-03-31T06:31:58Z,9,🇲🇽¡¡VIVA MÉXICO!! 🇲🇽💪🏻💯🏆,True
@user-zp5xq5gr8t,2024-03-31T06:31:54Z,0,Ginalit mo kasi.haha,True
@KhimTaylam,2024-03-31T06:31:31Z,0,Pitbull Cruz has a huge fans here in the Philippines 🇵🇭,True
@nittojoe136,2024-03-31T06:31:19Z,0,Rolly looks like that kid that sat in theback of class drinking glue,True
@kitchenspot4031,2024-03-31T06:31:15Z,0,"Poor cruz, many will avoid fighting you this time. You're such a monster. Congrats🎉🎉",True
@gerardocastellanosarjona6048,2024-03-31T06:31:14Z,0,Se burlaba del chihuahua y termino noqueado,True
@mr.ezback3232,2024-03-31T06:31:09Z,0,"Its always the same the more you act stupid and disrespectful before the fight the more stupid you look after the fight when you loose🤦🏻‍♂️ Don‘t talk FIGHT💯 Recently just like Wilder, Big Baby Miller, Ryan Garcia they all looked very stupid and small afterwards.",True
@user-cl2tr1zi3s,2024-03-31T06:31:09Z,0,Ur done.hang does wat eva u call dose sht.lok😅😅😅,True
@dnegel9546,2024-03-31T06:31:01Z,9,Watching cruz improve every fight is just sweet to watch. Guy is just getting better and better.,True
@joshscott3271,2024-03-31T06:30:48Z,0,"PBC playing Rolly like a $2 bongo drum... Could have had big bag and headlined with Ryan, but he ain't got the smarts to see he was played. The house wins again.",True
@villarreal956flo,2024-03-31T06:30:45Z,0,Romero failed to jab,True
@froski8311,2024-03-31T06:30:38Z,0,"THE MEXICAN PITBULL 
THE MEXICAN PEOPLE'S CHAMP",True
@maribelleyva257,2024-03-31T06:30:37Z,1,A huevo se burlan de nosotros los mexicanos pero no saven que los mexicanos somos de huevos y viva mexjco cabrones,True
@ytmB4HyU4kUq,2024-03-31T06:30:34Z,0,"This is why people who play the ""heel"" are fken straight clowns.  If you can't back it up, don't talk that shit honestly.  This is combat sports, you literally will pay with your face in the ring.  Rolly is a clown.",True
@isr3598,2024-03-31T06:30:24Z,0,Rolly is trash.  Always will be,True
@novus310,2024-03-31T06:30:24Z,0,"""BAMBI ROLLY""🤣😂🤣",True
@jeffreylim2785,2024-03-31T06:30:13Z,0,Congratulations Pitbull from Philippines .. your one of my favorite in this era .. Viva Mexico,True
@vjovanymaya1694,2024-03-31T06:30:12Z,0,Una pelea fácil viva México,True
@ronaldodiaz9880,2024-03-31T06:30:11Z,0,Congratulations Pitbull Cruz,True
@chrisjigsaw3127,2024-03-31T06:30:05Z,0,Cruz vs Tank next would be a great match up......but Cruz is getting spanked by Tank trust me 🔥✊️,True
@emiliofontanez122,2024-03-31T06:29:58Z,0,Me alegro por Pitbull,True
@813torry,2024-03-31T06:29:45Z,0,Rolly retire bro,True
@norlanhernandez5095,2024-03-31T06:29:44Z,0,Es un gran boxiador mis respeto lo mejor se Mexico aorita,True
@user-do6iy9iu8j,2024-03-31T06:29:16Z,0,Pitbull eres un orgullo  mexicano,True
@canelapelayo132,2024-03-31T06:29:00Z,0,What a piñata 🪅,True
@cttdahway2503,2024-03-31T06:28:47Z,0,Both trash real talk,True
@thraxcc,2024-03-31T06:28:34Z,0,🇲🇽🇲🇽🇲🇽,True
@Sombritas_Family_Bloks,2024-03-31T06:28:30Z,0,🇲🇽🇲🇽💯👍,True
@Brickz9uno5,2024-03-31T06:28:29Z,0,😂 😂 i expected a closer fight,True
@MiguelLopez-wk3et,2024-03-31T06:28:18Z,0,Never taunt a Mexican boxer ! Rolly digged his own grave 🤫🤫🇲🇽,True
@scionicx,2024-03-31T06:28:07Z,0,He almost did a Split! HAHAHHA Wobbly toy Romero,True
@Chkahoe_,2024-03-31T06:28:06Z,0,Rolly got rollllleeeeeddd out their 😂😂😂😂,True
@jesseonyenka,2024-03-31T06:28:00Z,0,Bro at least fight back,True
@haydenbrewer-df5qz,2024-03-31T06:27:53Z,0,Whoever didn't see this outcome has to be absolutely insane 😅 ain't no way this wasn't expected,True
@user-qi3dg3nc3k,2024-03-31T06:27:53Z,0,Este perro si nos representa,True
@user-ki2ox6xy9c,2024-03-31T06:27:41Z,0,Just like pacquiao said to pitbull cruz be humble until you showed no mercy in the ring,True
@tittohernandez8109,2024-03-31T06:27:37Z,0,Este joven se merece todo el respeto ....,True
@cenonpalacios1494,2024-03-31T06:27:10Z,0,"Bien por el pitbull , que madriza le metió al hablador,  puro Mexican Power 👊🏼👊🏼👊🏼🇲🇽🇲🇽🇲🇽👊🏼👊🏼Viva Mexico Carajo, saludos desde Jalisco Mexico.",True
@genzod7940,2024-03-31T06:26:51Z,0,"Feel sorry for Rolly he a nice kid but I don't know if he has room at high levels in this sport. Cruz is just a beast, we saw it already vs Davis and we all know why Davis did not give the rematch to Cruz. Let's see if Davis keeps avoiding Cruz now.",True
@asusmaxprom1760,2024-03-31T06:26:49Z,0,Romero sidagu kaca 😂,True
@foxgilbert5235,2024-03-31T06:26:38Z,0,Congrats pitbull!!!❤❤❤,True
@El_CID801,2024-03-31T06:26:35Z,0,They put that kid in a title fight too early!!! Rolly should have never taken on this fight!!!,True
@villarreal956flo,2024-03-31T06:26:31Z,0,Cruz vs lopez next,True
@AdiWijaya-lc4sd,2024-03-31T06:26:27Z,0,Cruz orang yg rendah hati,True
@StefanoChannel-gi1ob,2024-03-31T06:26:06Z,0,wahahahahahahaahahaha.........................🤣🤣🤣🤣🤣🤣🤣🤣,True
@785joker,2024-03-31T06:26:03Z,0,Tank gave him ptsd Isaac gave him a new career,True
@cuauhtemocramirez6675,2024-03-31T06:26:01Z,0,VIVA MEXICO CABRONES,True
@bryantlebrone8996,2024-03-31T06:25:54Z,0,Que decias rolly romero hahaha 😂,True
@sergiovviiddaal-gz5eb,2024-03-31T06:25:50Z,0,Pit I’ll Cruz will knock devin heney out cold 😂 I think Teofimo will get beat up also I think matiaz would be the best fight for pit bull Cruz,True
@MeimeiOrtiz,2024-03-31T06:25:46Z,0,Wow iba talaga si Pitbull cruss,True
@majakdeng7954,2024-03-31T06:25:29Z,0,Rolly is only great at talking he should watch Pitbull Vs Tank match before accepting the match.,True
@kingley-wn8mp,2024-03-31T06:25:27Z,0,We all know this was gonna happen,True
@jaycapo1193,2024-03-31T06:25:26Z,1,"🇲🇽TANK SCARED , CRUZ HAD A TWO WEEK NOTICE ON TANK AND STILL HAD HIM RUNNING",True
@donavinjohnson8501,2024-03-31T06:25:26Z,0,Cruz did him like how mike Tyson did Trevor brebick for the hv weight championship.,True
@csalinas-sf6jg,2024-03-31T06:25:24Z,0,Dice la leyenda que Cruz fue una arenilla de una cabeza olmeca,True
@domalliniece1050,2024-03-31T06:25:21Z,0,Talking to all that shit!! Now look a em,True
@mauricioguerra1726,2024-03-31T06:25:18Z,0,Viva Mexico!!!,True
@Ramz_-iu7sd,2024-03-31T06:25:13Z,123,Mexican Warriors are on a different level!,True
@B2M54s,2024-03-31T06:25:10Z,0,Rolly chihuahua😂😂,True
@xavvse8508,2024-03-31T06:25:10Z,0,Gervonta lo aviso... Cruz lo va a demoler,True
@erobblends6893,2024-03-31T06:24:54Z,0,Every fighter has that fight that ends there career I think this was rollys lol,True
@sportsliver1800,2024-03-31T06:24:45Z,0,Rolly remember the night you fought cruz 😂😅,True
@user-pt1gy3lz6x,2024-03-31T06:24:42Z,0,"@gervonta Davis wya boy, giv Cruz wat he want after your next fight!! a REMATCH!!!",True
@mithunnair8587,2024-03-31T06:24:39Z,0,"Because rolly started boxing too late, it shows in his defense and boxing that he is not elite",True
@bangging1053,2024-03-31T06:24:30Z,0,So satisfying Viva Mexico,True
@goldenbootsports,2024-03-31T06:24:26Z,0,Eres el verdadero orgullo de Mexico pitbull cruz!,True
@Rafa-li3ks,2024-03-31T06:24:12Z,0,Isaac Pitbull Cruz is my favorite boxer of all times,True
@tyronenobles1921,2024-03-31T06:24:09Z,0,Rolly should retire he has no chin knockout the fight before this,True
@Retro_Gamer_Since_The_90s,2024-03-31T06:24:06Z,0,Rolly lost to his grandfather in his last fight. Did you really think he had a chance against this dude?,True
@MrSoulRaiver,2024-03-31T06:24:01Z,0,Tromba de VERGAZOS le cayeron de nuestro Dios Quetzalcoathl,True
@davepierson8872,2024-03-31T06:23:51Z,0,Still can’t beat Tank 🐩,True
@ronieten460,2024-03-31T06:23:39Z,0,congrats pitbull,True
@lloydcamiguing2072,2024-03-31T06:23:39Z,0,Isaac All the way!,True
@deganznagacadan9714,2024-03-31T06:23:38Z,0,idol🔥🔥🔥,True
@IIIIIIIIIIIIIIIIIIIIIIIIl,2024-03-31T06:23:37Z,0,Tank vs Pitbull,True
@cesarinfante1905,2024-03-31T06:23:34Z,0,"Otro bocón que callan los mexicanos pitbull el nuevo campeón, le salió bravo el Chihuahua jajajaja",True
@ghettoside671,2024-03-31T06:23:32Z,1,"Romero Felt A Pitbull On Him No Doubt 🤣🤣🤣🤣🤣
Viva MEXICO CABRONES 🇲🇽",True
@gerardocm9116,2024-03-31T06:23:30Z,0,Viva México perrossss 💪💪💪💪💪💪,True
@redvanderbilt289,2024-03-31T06:23:25Z,0,Romero became breakdancer 😂,True
@JefkieBregoli-dx6ll,2024-03-31T06:23:24Z,85,"Congrats🎉🎊🎉🎊 isaac pitbull cruz,,,,, from Philippines🇵🇭",True
@montesfernando391,2024-03-31T06:23:21Z,0,He’s hungry and he’s here for the belts 🔥💪🏽,True
@akenoicap8512,2024-03-31T06:23:19Z,0,Pitbull vs Inoue if Inoue is willing to go up. Sadly this fight is probs not going to happen.,True
@thaychi,2024-03-31T06:23:18Z,0,"Rollie atropelado, nunca mais ele zoa ninguém 😂",True
@AmbrosiojrDestua,2024-03-31T06:23:15Z,0,😂😂😂😂😂 congrats pitbull🎉🎉,True
@xeroxboy01,2024-03-31T06:23:12Z,0,Romero had to balls to fighr pirbull though. Im sure romero knew he had little chance of winning but he took a shot at it.,True
@Chkahoe_,2024-03-31T06:23:11Z,0,Lady’s and gentle men 😂😂😂😂,True
@lemonpepperjones7093,2024-03-31T06:23:09Z,0,Yall tried to tell me about pitbull Cruz well im a fan now lol,True
@hyperfitaustralia392,2024-03-31T06:23:00Z,0,What excuses does he have now?,True
@rolassegundo1457,2024-03-31T06:22:54Z,0,Aguantaba mas casigo y mas pelea ... creo se adelanto el referi ... daba mas show more show!!!,True
@edenhajas1445,2024-03-31T06:22:48Z,0,Well look on the brite side u didn't win the fight 🤪🥊 but you won the bag 💰,True
@marcoschavez2983,2024-03-31T06:22:45Z,2,No había visto la pelea pero que santos bombazos le acomodo,True
@illasophical_Radio,2024-03-31T06:22:44Z,0,Smh,True
@user-rb4cq2bc5s,2024-03-31T06:22:43Z,0,The pit bull is my idol.. Better than everyone,True
@user-im5vy4ei6c,2024-03-31T06:22:40Z,0,And thats a  karma to romero. Hahaha viva pitbull cruz from 🇵🇭 🇵🇭 philippines 🎉🎉❤,True
@bogdandruga633,2024-03-31T06:22:36Z,0,Now Tank will take that rematch :).,True
@thereporter3690,2024-03-31T06:22:35Z,0,Ref stopped it too early,True
@lamboilambawi,2024-03-31T06:22:30Z,0,Crown,True
@victorgarcia7678,2024-03-31T06:22:29Z,0,Jajajq como siempre tapándose la boca a los puerto riqueños,True
@saulhernandez1917,2024-03-31T06:22:28Z,0,Rotty jajajaja big ass mouth!! Viva Mexico,True
@user-fl9ne9gh8p,2024-03-31T06:22:27Z,0,Congratulations Cruz. You Perseverance it. Now that fool will learn how to SHUT HIS RUBBISH TRASH MOUTH and STOP BELITTLING OTHERS!!! WHAT A SHAME!!!,True
@posadacarrile4283,2024-03-31T06:22:19Z,0,Porque para la pelea y cuando tenéis y Ramires le metió las manos a el indio pata trabada de él divino que no podía ni levantarse no la pararon 🤮🤮🤮🤮🤮🤮,True
@werawanimationstudio9708,2024-03-31T06:22:19Z,0,DEVIN VS CRUZ !!!  NEXT WATCH YALL !! AND HANEY WIN !!,True
@luishenrycamacho3159,2024-03-31T06:22:19Z,0,That's what he get for robbing the old man who beat up his ass.,True
@thenutz7024,2024-03-31T06:22:15Z,0,"I thought this was an easy call.  I bet on Pitbull by KO and straight up bet.  Won $2,500.

Everyone was so concerned about Rolly’s so called 1-hitter quitter power, but what people failed to realize is he unfortunately has one of the weakest chins in boxing.

Anyone with average power could knock Rolly out.",True
@KBUK029,2024-03-31T06:22:14Z,0,The Next: Pitbull Vs Tank,True
@KrazyHorse966,2024-03-31T06:22:09Z,0,"Rolly got his ass beat by a ""chihuahua"" 😂😂😂...talkin shit before the fight to have a happy Easter after the fight 🥴",True
@redvanderbilt289,2024-03-31T06:22:01Z,0,"Without clear Filipino fighter yet to replace Pacquiao, I will support Isaac Cruz for now , and consider him as Filipino since he looks like one and he has Filipino surname",True
@Lewis79358,2024-03-31T06:21:58Z,0,"Dije que Isaac Cruz lo iba a destrozar

Dicho y hecho",True
@jocoaviano1674,2024-03-31T06:21:36Z,0,"Told yah, pitbull is the new",True
@byronmorton4834,2024-03-31T06:21:25Z,0,Rolly is trash asf 😂,True
@user-cm6uj5nr9s,2024-03-31T06:21:18Z,0,At least both of his only losses came from 2 of the best fighters right now.,True
@nelsonmelgar3975,2024-03-31T06:21:16Z,0,"Now, Rolly will have nightmares when he sees a Chihuahua",True
@rigobertoromero3717,2024-03-31T06:21:15Z,0,"Le dio hasta para llevar, lo malo es que no hería toper 😬",True
@jonelflores4881,2024-03-31T06:21:07Z,0,Congratulations Pitbull Cruz 🥊🥊🇲🇽🇲🇽,True
@kaduyantv2857,2024-03-31T06:21:04Z,0,Romero got rabbis from eating left and right hook. Romeros knee was wobbling like like he was bitten by a mad dog.,True
@JefkieBregoli-dx6ll,2024-03-31T06:21:03Z,0,Hahaha,True
@jasonthao104,2024-03-31T06:21:03Z,0,Rolly has no defense.,True
@rickycoronado5029,2024-03-31T06:20:57Z,0,That’s what happened. We talked to my shit and you don’t show up.,True
@edenhajas1445,2024-03-31T06:20:56Z,0,Rollie is the drunkin master 🍻🍮🥂🍸🤪 aka punched drunked🥊,True
@hectorlaureiro904,2024-03-31T06:20:56Z,0,Felicidades campeón,True
@2playschemeo.p.croutes724,2024-03-31T06:20:53Z,0,How in the world did Romero Last 8 rounds. Looking at these highlights I’m impressed he made it out the first,True
@amsterdamgsxr2110,2024-03-31T06:20:48Z,0,A mame y mame el otro cada entrevista 😂😂😂😂,True
@eliseoretro4407,2024-03-31T06:20:45Z,29,Referee probably saved his life. Props to both these warriors. Those of you shitting on Romero have probably never stepped in a ring in your lives.,True
@jesuschaidez7716,2024-03-31T06:20:43Z,0,"We gotta get Cruz and barroso, and whoever wins that should get a Matias matchup. And whomever wins that should fight teo/haney. That’s 3 banger ass matchups back to back",True
@robp.7732,2024-03-31T06:20:39Z,0,The chihuahua has balls 🤣🤣🤣,True
@jorgegonzalez426,2024-03-31T06:20:36Z,0,Cruz is a problem I think no one is gonna want to fight him.,True
@n.r.1537,2024-03-31T06:20:25Z,0,Rolly has that look like I was just playing man 🤣,True
@Brayan_rangel247,2024-03-31T06:20:15Z,0,Orgullo mexicano bien pitbull cruz 😮🔥,True
@cowboyon2652,2024-03-31T06:20:14Z,0,"A huevo Mijos , viva México culeros 😎💪🏻",True
@OdilonMartinezJr,2024-03-31T06:20:10Z,0,"My respects to Rolly did his best to sell the fight with his antics. He has heart, didn't go down from all the haymakers pit bull was throwing",True
@DavidHernandez-ht5kv,2024-03-31T06:20:03Z,0,Hit that like if you think PITBULL ready to give that SMOKE to TANK! 😮 AGAIN!,True
@avelardoavilasalas3270,2024-03-31T06:19:58Z,0,Viva México,True
@noelrodriguez6436,2024-03-31T06:19:57Z,0,Had him cha cha sliding in the ring,True
@daisyjaneescobido8104,2024-03-31T06:19:34Z,0,Thats why isaac made davis a regular guy,True
@almavillalobos5258,2024-03-31T06:19:28Z,0,Que viene x ablador le taparon el osico,True
@ElchuyF.E.S,2024-03-31T06:19:23Z,0,Jajaja que fue Rolly no que perrito Chihuahua santa chinga te metió 😅🤜🏽💢🤛🏽🇲🇽🦅,True
@charlieagustines2639,2024-03-31T06:19:22Z,0,I saw chicken legs.😆😆😆😆,True
@Musikkkkk169,2024-03-31T06:19:00Z,0,Itu seperti anjing pitbul melawan burung unta,True
