author,updated_at,like_count,text,public,cleaned_text,review_txt,language
@DJohnson-bw6md,2024-04-07T22:55:04Z,1,How the hell was pitbull the underdawg I missed money on that,True,How the hell was pitbull the underdawg I missed money on that,hell pitbul underdawg miss money,en
@tanielamatai2261,2024-04-07T22:01:04Z,0,mahn he was really a pitbull...that name really matches the way he fights....congrats Isaac Cruz..,True,mahn he was really a pitbull...that name really matches the way he fights....congrats Isaac Cruz..,mahn realli pitbullthat name realli match way fightscongrat isaac cruz,en
@romeosly4341,2024-04-07T21:31:17Z,0,"How in the world is Romero a Pro, absolutely garbage!",True,"How in the world is Romero a Pro, absolutely garbage!",world romero pro absolut garbag,en
@matthewmatehe2548,2024-04-07T21:16:53Z,0,Rolly got pumped!,True,Rolly got pumped!,rolli got pump,en
@mayhem1974,2024-04-07T20:11:30Z,0,You know Cruz is tough because he survived Tank Davis and gave him a hard win!,True,You know Cruz is tough because he survived Tank Davis and gave him a hard win!,know cruz tough surviv tank davi gave hard win,en
@technotrance011,2024-04-07T20:09:13Z,0,Cruz eating Haymakers from Davis and Romero and still had that clean face. I think his face is his defense armor 😂,True,Cruz eating Haymakers from Davis and Romero and still had that clean face. I think his face is his defense armor ,cruz eat haymak davi romero still clean face think face defens armor,en
@genesisz3419,2024-04-07T19:57:28Z,0,"Cruz is crazy fun to watch reminds me so much of mike tyson, crazy how no one talks about how cruz is using a style of boxing that is so underused and considered  underpowered, peakaboo is such fun way to box.",True,"Cruz is crazy fun to watch reminds me so much of mike tyson, crazy how no one talks about how cruz is using a style of boxing that is so underused and considered  underpowered, peakaboo is such fun way to box.",cruz crazi fun watch remind much mike tyson crazi one talk cruz use style box underus consid underpow peakaboo fun way box,en
@R3DOPS_96,2024-04-07T19:29:03Z,0,Retire now lol,True,Retire now lol,retir lol,en
@holyghostflame6,2024-04-07T19:14:24Z,0,"rolly is garbage.... a big mouth and no heart... now, if he only had a brain he would never fight again... Cruz fought well but TANK turned rolly head around like Linda Blair.🥊🤯",True,"rolly is garbage.... a big mouth and no heart... now, if he only had a brain he would never fight again... Cruz fought well but TANK turned rolly head around like Linda Blair.🥊🤯",rolli garbag big mouth heart brain would never fight cruz fought well tank turn rolli head around like linda blair,en
@adedayoalliu5268,2024-04-07T17:38:06Z,0,"This isn't a fight, it's a beat down 😅",True,"This isn't a fight, it's a beat down ",isnt fight beat,en
@dik2bik,2024-04-07T17:36:02Z,1,why ref gotta ruin the fun,True,why ref gotta ruin the fun,ref gotta ruin fun,en
@p.wildtv,2024-04-07T17:20:17Z,0,And this why tank will never ever fight pit bull again. He don’t like people that keeps coming and can take them punches,True,And this why tank will never ever fight pit bull again. He don’t like people that keeps coming and can take them punches,tank never ever fight pit bull like peopl keep come take punch,en
@qf9003,2024-04-07T16:43:08Z,0,Hahaha keep barking. Never mess with a Mexican 🤣🤣🤣,True,Hahaha keep barking. Never mess with a Mexican 🤣🤣🤣,hahaha keep bark never mess mexican,en
@adrianro1238,2024-04-07T16:24:26Z,0,"No body fucks whit México, even Chuck norris",True,"No body fucks whit México, even Chuck norris",bodi fuck whit méxico even chuck norri,en
@Roydixion-ys,2024-04-07T15:21:07Z,0,I hope Rowlly makes a comeback😂,True,I hope Rowlly makes a comeback,hope rowlli make comeback,en
@taylorburdan4467,2024-04-07T15:19:31Z,0,What a pointless match up.,True,What a pointless match up.,pointless match,en
@user-lw4qu7qm8k,2024-04-07T14:53:34Z,1,Rolly know now why davis dont want rematch,True,Rolly know now why davis dont want rematch,rolli know davi dont want rematch,en
@MmGocrazy-rs1cc,2024-04-07T14:37:40Z,0,Finally somebody boxing,True,Finally somebody boxing,final somebodi box,en
@JKMDR,2024-04-07T14:08:31Z,1,That’s what a 🇲🇽 warrior looks like .. Viva La Raza .. Coming from a 🇵🇷 Boricua … México 🇲🇽 don’t play 👍,True,That’s what a  warrior looks like .. Viva La Raza .. Coming from a  Boricua … México  don’t play ,warrior look like viva la raza come boricua méxico play,en
@user-fu1mz9ok2i,2024-04-07T14:02:37Z,0,This Cruz his rematch against tank.,True,This Cruz his rematch against tank.,cruz rematch tank,en
@AMLO_AReelegir,2024-04-07T13:51:32Z,0,"Cruz ist one of the best. He can beat Gervonta, but this one is afraid of him . They fight no more against.",True,"Cruz ist one of the best. He can beat Gervonta, but this one is afraid of him . They fight no more against.",cruz ist one best beat gervonta one afraid fight,en
@mikiejohn4518,2024-04-07T13:34:42Z,0,He couldn't do that to tank could he lol that's why he's fighting people tank knocked out quicker lol,True,He couldn't do that to tank could he lol that's why he's fighting people tank knocked out quicker lol,couldnt tank could lol that he fight peopl tank knock quicker lol,en
@christopherhornes-yz5ni,2024-04-07T11:40:12Z,0,He's not on his level pitbull the real deal 😊,True,He's not on his level pitbull the real deal ,he level pitbul real deal,en
@Dorreace,2024-04-07T09:36:11Z,0,"He scared of Isaac reaction every swing, boy was running lol",True,"He scared of Isaac reaction every swing, boy was running lol",scare isaac reaction everi swing boy run lol,en
@Dorreace,2024-04-07T09:35:24Z,0,Finally a good ass beating without the ref stopping it too early,True,Finally a good ass beating without the ref stopping it too early,final good as beat without ref stop earli,en
@bruceleroy849,2024-04-07T07:52:34Z,0,Great stoppage,True,Great stoppage,great stoppag,en
@sirheadshotsalot,2024-04-07T07:25:10Z,0,I’m surprised he didn’t go down after all them hard shots,True,I’m surprised he didn’t go down after all them hard shots,surpris go hard shot,en
@fisforford7068,2024-04-07T07:15:56Z,0,Rolly got tagged. Gatcho 🙃,True,Rolly got tagged. Gatcho ,rolli got tag gatcho,en
@motivationaltalks29,2024-04-07T05:51:49Z,0,Cruz reminds me of Maidana 😂,True,Cruz reminds me of Maidana ,cruz remind maidana,en
@holeephuk1161,2024-04-07T05:37:08Z,0,Pitbull had dude on skates😬🤣 lesson learned don't talk if you can't back it up. He's gonna have to pawn that chain🤣🤣 stay humble,True,Pitbull had dude on skates🤣 lesson learned don't talk if you can't back it up. He's gonna have to pawn that chain🤣🤣 stay humble,pitbul dude skate lesson learn dont talk cant back he gonna pawn chain stay humbl,en
@eg2076,2024-04-07T05:11:35Z,0,VIVA MEXICO ALV 🇲🇽  BEAT HIS ASS CLEAN😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,True,VIVA MEXICO ALV   BEAT HIS ASS CLEAN,viva mexico alv beat as clean,en
@cire06.,2024-04-07T05:03:34Z,0,"Rolly on his next interview.
Nah he didn't hit hard",True,"Rolly on his next interview.
Nah he didn't hit hard",rolli next interview nah didnt hit hard,en
@bidarimedan5658,2024-04-07T04:24:35Z,0,Pitbull still the worth opponent for tank,True,Pitbull still the worth opponent for tank,pitbul still worth oppon tank,en
@rakeem176,2024-04-07T04:06:30Z,0,clown Trying to bully pitbull 😂😂😂🤣🤣🤣🤣💪🏼💪🏼💪🏼🥇🏆🏆🏆🥇🇲🇽,True,clown Trying to bully pitbull 🤣🤣🤣🤣🥇🥇,clown tri bulli pitbul,en
@maxjulien8394,2024-04-07T02:58:10Z,0,"Why would a taller figter fight a shorter fighter on the inside?  O.yea,, bcuz he's a moron..lol,,smh Rolly,, just go he Jake Paul route bro...",True,"Why would a taller figter fight a shorter fighter on the inside?  O.yea,, bcuz he's a moron..lol,,smh Rolly,, just go he Jake Paul route bro...",would taller figter fight shorter fighter insid oyea bcuz he moronlolsmh rolli go jake paul rout bro,en
@joe9893,2024-04-07T01:44:27Z,1,Love Cruz’s crazy urgency to escape the clinch so he keep punching,True,Love Cruz’s crazy urgency to escape the clinch so he keep punching,love cruz crazi urgenc escap clinch keep punch,en
@jasongarcia7731,2024-04-07T01:20:18Z,0,The thumbnail 😂🤣😂🤣,True,The thumbnail 🤣🤣,thumbnail,en
@FredJ2091,2024-04-07T01:18:00Z,0,"IDK how that MFER ever became a pro, he's pure garbage, (shout-out to Cruz for destroying that A-hole)!!",True,"IDK how that MFER ever became a pro, he's pure garbage, (shout-out to Cruz for destroying that A-hole)!!",idk mfer ever becam pro he pure garbag shoutout cruz destroy ahol,en
@Jackie_08-rn9og,2024-04-07T01:14:51Z,0,He got what he deserved for calling pitbull “fat”,True,He got what he deserved for calling pitbull “fat”,got deserv call pitbul fat,en
@flyBri831,2024-04-07T01:13:53Z,0,"Rolly boy GOT NOODLE LEGS AND BRAIN.
WHAP UPSDIE YO SHIT TALKIN HEAD PUNK!!!!!
TIME TO RAISE LITTLE NERVOUS DOGGIES THERE ROLLY.
HANG IT UP B 4 YOU GET SERIOUS BRAIN DAMAGE.
2 PLUS 2 EAQUALS 11?
5? 8?",True,"Rolly boy GOT NOODLE LEGS AND BRAIN.
WHAP UPSDIE YO SHIT TALKIN HEAD PUNK!!!!!
TIME TO RAISE LITTLE NERVOUS DOGGIES THERE ROLLY.
HANG IT UP B 4 YOU GET SERIOUS BRAIN DAMAGE.
2 PLUS 2 EAQUALS 11?
5? 8?",rolli boy got noodl leg brain whap upsdi yo shit talkin head punk time rais littl nervou doggi rolli hang b 4 get seriou brain damag 2 plu 2 eaqual 11 5 8,en
@ShawnJames310,2024-04-07T00:31:29Z,0,Frank Martin > pitbull........ Frank would beat his shit in ......,True,Frank Martin > pitbull........ Frank would beat his shit in ......,frank martin pitbul frank would beat shit,en
@ShawnJames310,2024-04-07T00:31:12Z,0,Frank Martin > pitbull........ Frank would beat his shit in ......,True,Frank Martin > pitbull........ Frank would beat his shit in ......,frank martin pitbul frank would beat shit,en
@sergiomoreno6861,2024-04-07T00:00:37Z,0,"I wonder if Rolly returned the Chihuahua he got, poor little dog, not it's faul Rolly traumatized now",True,"I wonder if Rolly returned the Chihuahua he got, poor little dog, not it's faul Rolly traumatized now",wonder rolli return chihuahua got poor littl dog faul rolli traumat,en
@DuncanMoleshy,2024-04-06T23:39:23Z,2,Wanna see tank vs cruz rematch.if you want too like my comment,True,Wanna see tank vs cruz rematch.if you want too like my comment,wanna see tank v cruz rematchif want like comment,en
@dablkspiderman701,2024-04-06T23:21:27Z,0,😂 I wish I kept the names of the idiots on here that said rolly can fight,True, I wish I kept the names of the idiots on here that said rolly can fight,wish kept name idiot said rolli fight,en
@usuck1883,2024-04-06T23:14:57Z,0,Good brawl-type fight. Not surprised of the end result tho. Pitbull gave Tank fits and Tank already knocked that cocky fool out! 🥊,True,Good brawl-type fight. Not surprised of the end result tho. Pitbull gave Tank fits and Tank already knocked that cocky fool out! 🥊,good brawltyp fight surpris end result tho pitbul gave tank fit tank alreadi knock cocki fool,en
@FreeRek16,2024-04-06T21:58:06Z,0,Cruz just needs that KO power after his opponent is dazed,True,Cruz just needs that KO power after his opponent is dazed,cruz need ko power oppon daze,en
@DjmadnassScrewed,2024-04-06T20:38:41Z,2,Cruz is named Pit bull for a reason  he ready to maul and brawl once the bell rings . Romero rarely covered his face like Cruz and as results got tagged with combo after combo till they had to say Romero no more combos to the face a brutal beating Romero should retire or take some time off to many blows to the body especially the face effects the body i say go spend time with family and relax ur already rich so u dont have to do it for the money,True,Cruz is named Pit bull for a reason  he ready to maul and brawl once the bell rings . Romero rarely covered his face like Cruz and as results got tagged with combo after combo till they had to say Romero no more combos to the face a brutal beating Romero should retire or take some time off to many blows to the body especially the face effects the body i say go spend time with family and relax ur already rich so u dont have to do it for the money,cruz name pit bull reason readi maul brawl bell ring romero rare cover face like cruz result got tag combo combo till say romero combo face brutal beat romero retir take time mani blow bodi especi face effect bodi say go spend time famili relax ur alreadi rich u dont money,en
@arnoldaustin5745,2024-04-06T20:04:18Z,5,Mexico needed that...Long Live Mexico!,True,Mexico needed that...Long Live Mexico!,mexico need thatlong live mexico,en
@JosephParker-cv5hz,2024-04-06T19:48:04Z,1,"That dude's neck got broke, boxing with coach figaroa",True,"That dude's neck got broke, boxing with coach figaroa",dude neck got broke box coach figaroa,en
@Reefaray,2024-04-06T19:12:40Z,0,Rolly better Rolls his ass into retirement,True,Rolly better Rolls his ass into retirement,rolli better roll as retir,en
@Logan-nf3fz,2024-04-06T17:30:43Z,0,PBC might as well stand for PitBull Cruz 😂,True,PBC might as well stand for PitBull Cruz ,pbc might well stand pitbul cruz,en
@monster4223,2024-04-06T17:18:32Z,0,That thumbnail had rolly looking like he got hit so hard he couldnt hear 😂,True,That thumbnail had rolly looking like he got hit so hard he couldnt hear ,thumbnail rolli look like got hit hard couldnt hear,en
@PerfectaRhyme,2024-04-06T17:11:02Z,1,Cruz got robbed on the Davis fight. He need that psrt 2 and knock out Gervonta,True,Cruz got robbed on the Davis fight. He need that psrt 2 and knock out Gervonta,cruz got rob davi fight need psrt 2 knock gervonta,en
@otha1323,2024-04-06T16:39:38Z,0,Yo did not want to there after that hit,True,Yo did not want to there after that hit,yo want hit,en
